TERRITORIO#es,TIME_PERIOD#es,FLUJO_ENERGIA#es,FLUJO_ENERGIA_CODE,OBS_VALUE
Santa Lucía de Tirajana,06/04/2022,Total,_T,469.8
Santa Lucía de Tirajana,07/04/2022,Total,_T,485.62
Santa Lucía de Tirajana,08/04/2022,Total,_T,506.53
Santa Lucía de Tirajana,09/04/2022,Total,_T,523.37
Santa Lucía de Tirajana,10/04/2022,Total,_T,492.86
Santa Lucía de Tirajana,11/04/2022,Total,_T,510.57
Santa Lucía de Tirajana,12/04/2022,Total,_T,496.81
Santa Lucía de Tirajana,13/04/2022,Total,_T,497.49
Santa Lucía de Tirajana,14/04/2022,Total,_T,478.07
Santa Lucía de Tirajana,15/04/2022,Total,_T,457.89
Santa Lucía de Tirajana,16/04/2022,Total,_T,516.87
Santa Lucía de Tirajana,17/04/2022,Total,_T,496.13
Santa Lucía de Tirajana,18/04/2022,Total,_T,498.16
Santa Lucía de Tirajana,19/04/2022,Total,_T,510.92
Santa Lucía de Tirajana,20/04/2022,Total,_T,503.69
Santa Lucía de Tirajana,21/04/2022,Total,_T,506.02
Santa Lucía de Tirajana,22/04/2022,Total,_T,505.38
Santa Lucía de Tirajana,23/04/2022,Total,_T,529.6
Santa Lucía de Tirajana,24/04/2022,Total,_T,501.44
Santa Lucía de Tirajana,25/04/2022,Total,_T,510.34
Santa Lucía de Tirajana,26/04/2022,Total,_T,506.65
Santa Lucía de Tirajana,27/04/2022,Total,_T,501.31
Santa Lucía de Tirajana,28/04/2022,Total,_T,500.0
Santa Lucía de Tirajana,29/04/2022,Total,_T,502.87
Santa Lucía de Tirajana,30/04/2022,Total,_T,512.35
Santa Lucía de Tirajana,01/05/2022,Total,_T,489.04
Santa Lucía de Tirajana,02/05/2022,Total,_T,507.93
Santa Lucía de Tirajana,03/05/2022,Total,_T,498.17
Santa Lucía de Tirajana,04/05/2022,Total,_T,496.83
Santa Lucía de Tirajana,05/05/2022,Total,_T,498.49
Santa Lucía de Tirajana,06/05/2022,Total,_T,499.86
Santa Lucía de Tirajana,07/05/2022,Total,_T,523.38
Santa Lucía de Tirajana,08/05/2022,Total,_T,493.41
Santa Lucía de Tirajana,09/05/2022,Total,_T,523.32
Santa Lucía de Tirajana,10/05/2022,Total,_T,533.77
Santa Lucía de Tirajana,11/05/2022,Total,_T,526.82
Santa Lucía de Tirajana,12/05/2022,Total,_T,517.88
Santa Lucía de Tirajana,13/05/2022,Total,_T,518.02
Santa Lucía de Tirajana,14/05/2022,Total,_T,527.72
Santa Lucía de Tirajana,15/05/2022,Total,_T,502.46
Santa Lucía de Tirajana,23/11/2020,Total,_T,563.76
Santa Lucía de Tirajana,24/11/2020,Total,_T,563.5
Santa Lucía de Tirajana,25/11/2020,Total,_T,560.81
Santa Lucía de Tirajana,26/11/2020,Total,_T,557.67
Santa Lucía de Tirajana,27/11/2020,Total,_T,552.13
Santa Lucía de Tirajana,28/11/2020,Total,_T,549.29
Santa Lucía de Tirajana,29/11/2020,Total,_T,528.99
Santa Lucía de Tirajana,30/11/2020,Total,_T,494.84
Santa Lucía de Tirajana,01/12/2020,Total,_T,548.46
Santa Lucía de Tirajana,02/12/2020,Total,_T,546.04
Santa Lucía de Tirajana,03/12/2020,Total,_T,542.55
Santa Lucía de Tirajana,04/12/2020,Total,_T,548.89
Santa Lucía de Tirajana,05/12/2020,Total,_T,538.98
Santa Lucía de Tirajana,06/12/2020,Total,_T,492.3
Santa Lucía de Tirajana,07/12/2020,Total,_T,477.36
Santa Lucía de Tirajana,08/12/2020,Total,_T,491.78
Santa Lucía de Tirajana,09/12/2020,Total,_T,523.94
Santa Lucía de Tirajana,10/12/2020,Total,_T,500.67
Santa Lucía de Tirajana,11/12/2020,Total,_T,481.76
Santa Lucía de Tirajana,12/12/2020,Total,_T,531.38
Santa Lucía de Tirajana,13/12/2020,Total,_T,517.62
Santa Lucía de Tirajana,14/12/2020,Total,_T,544.02
Santa Lucía de Tirajana,15/12/2020,Total,_T,546.95
Santa Lucía de Tirajana,16/12/2020,Total,_T,550.93
Santa Lucía de Tirajana,17/12/2020,Total,_T,548.39
Santa Lucía de Tirajana,18/12/2020,Total,_T,539.14
Santa Lucía de Tirajana,19/12/2020,Total,_T,537.83
Santa Lucía de Tirajana,20/12/2020,Total,_T,521.65
Santa Lucía de Tirajana,21/12/2020,Total,_T,544.75
Santa Lucía de Tirajana,22/12/2020,Total,_T,551.47
Santa Lucía de Tirajana,23/12/2020,Total,_T,551.16
Santa Lucía de Tirajana,24/12/2020,Total,_T,553.91
Santa Lucía de Tirajana,25/12/2020,Total,_T,498.62
Santa Lucía de Tirajana,26/12/2020,Total,_T,538.39
Santa Lucía de Tirajana,27/12/2020,Total,_T,506.71
Santa Lucía de Tirajana,28/12/2020,Total,_T,542.56
Santa Lucía de Tirajana,29/12/2020,Total,_T,545.32
Santa Lucía de Tirajana,30/12/2020,Total,_T,545.42
Santa Lucía de Tirajana,31/12/2020,Total,_T,537.07
Santa Lucía de Tirajana,01/01/2021,Total,_T,494.65
Santa Lucía de Tirajana,02/01/2021,Total,_T,531.74
Santa Lucía de Tirajana,03/01/2021,Total,_T,519.48
Santa Lucía de Tirajana,04/01/2021,Total,_T,550.75
Santa Lucía de Tirajana,05/01/2021,Total,_T,552.46
Santa Lucía de Tirajana,06/01/2021,Total,_T,503.49
Santa Lucía de Tirajana,07/01/2021,Total,_T,552.01
Santa Lucía de Tirajana,08/01/2021,Total,_T,538.27
Santa Lucía de Tirajana,09/01/2021,Total,_T,522.69
Santa Lucía de Tirajana,10/01/2021,Total,_T,499.91
Santa Lucía de Tirajana,11/01/2021,Total,_T,530.34
Santa Lucía de Tirajana,12/01/2021,Total,_T,536.71
Santa Lucía de Tirajana,13/01/2021,Total,_T,528.92
Santa Lucía de Tirajana,14/01/2021,Total,_T,526.88
Santa Lucía de Tirajana,15/01/2021,Total,_T,529.7
Santa Lucía de Tirajana,16/01/2021,Total,_T,549.84
Santa Lucía de Tirajana,17/01/2021,Total,_T,518.63
Santa Lucía de Tirajana,18/01/2021,Total,_T,522.43
Santa Lucía de Tirajana,19/01/2021,Total,_T,526.76
Santa Lucía de Tirajana,20/01/2021,Total,_T,526.22
Santa Lucía de Tirajana,21/01/2021,Total,_T,518.89
Santa Lucía de Tirajana,22/01/2021,Total,_T,513.83
Santa Lucía de Tirajana,23/01/2021,Total,_T,537.72
Santa Lucía de Tirajana,24/01/2021,Total,_T,509.21
Santa Lucía de Tirajana,25/01/2021,Total,_T,527.92
Santa Lucía de Tirajana,26/01/2021,Total,_T,539.3
Santa Lucía de Tirajana,27/01/2021,Total,_T,534.85
Santa Lucía de Tirajana,28/01/2021,Total,_T,532.97
Santa Lucía de Tirajana,29/01/2021,Total,_T,532.36
Santa Lucía de Tirajana,30/01/2021,Total,_T,532.61
Santa Lucía de Tirajana,31/01/2021,Total,_T,491.88
Santa Lucía de Tirajana,01/02/2021,Total,_T,532.8
Santa Lucía de Tirajana,02/02/2021,Total,_T,544.77
Santa Lucía de Tirajana,03/02/2021,Total,_T,545.14
Santa Lucía de Tirajana,04/02/2021,Total,_T,546.76
Santa Lucía de Tirajana,05/02/2021,Total,_T,524.84
Santa Lucía de Tirajana,06/02/2021,Total,_T,535.33
Santa Lucía de Tirajana,07/02/2021,Total,_T,514.2
Santa Lucía de Tirajana,08/02/2021,Total,_T,523.93
Santa Lucía de Tirajana,09/02/2021,Total,_T,520.68
Santa Lucía de Tirajana,10/02/2021,Total,_T,518.79
Santa Lucía de Tirajana,11/02/2021,Total,_T,519.32
Santa Lucía de Tirajana,12/02/2021,Total,_T,511.37
Santa Lucía de Tirajana,13/02/2021,Total,_T,528.31
Santa Lucía de Tirajana,14/02/2021,Total,_T,499.02
Santa Lucía de Tirajana,15/02/2021,Total,_T,527.88
Santa Lucía de Tirajana,16/02/2021,Total,_T,508.82
Santa Lucía de Tirajana,17/02/2021,Total,_T,539.82
Santa Lucía de Tirajana,18/02/2021,Total,_T,543.27
Santa Lucía de Tirajana,19/02/2021,Total,_T,544.18
Santa Lucía de Tirajana,20/02/2021,Total,_T,529.72
Santa Lucía de Tirajana,21/02/2021,Total,_T,507.38
Santa Lucía de Tirajana,22/02/2021,Total,_T,547.07
Santa Lucía de Tirajana,23/02/2021,Total,_T,545.42
Santa Lucía de Tirajana,24/02/2021,Total,_T,548.56
Santa Lucía de Tirajana,25/02/2021,Total,_T,533.49
Santa Lucía de Tirajana,26/02/2021,Total,_T,527.36
Santa Lucía de Tirajana,27/02/2021,Total,_T,535.59
Santa Lucía de Tirajana,28/02/2021,Total,_T,506.98
Santa Lucía de Tirajana,01/03/2021,Total,_T,530.19
Santa Lucía de Tirajana,02/03/2021,Total,_T,526.36
Santa Lucía de Tirajana,16/05/2022,Total,_T,523.25
Santa Lucía de Tirajana,17/05/2022,Total,_T,530.4
Santa Lucía de Tirajana,18/05/2022,Total,_T,532.64
Santa Lucía de Tirajana,19/05/2022,Total,_T,532.39
Santa Lucía de Tirajana,20/05/2022,Total,_T,530.64
Santa Lucía de Tirajana,21/05/2022,Total,_T,528.81
Santa Lucía de Tirajana,22/05/2022,Total,_T,494.04
Santa Lucía de Tirajana,23/05/2022,Total,_T,524.01
Santa Lucía de Tirajana,24/05/2022,Total,_T,526.75
Santa Lucía de Tirajana,25/05/2022,Total,_T,524.16
Santa Lucía de Tirajana,26/05/2022,Total,_T,521.11
Santa Lucía de Tirajana,27/05/2022,Total,_T,505.82
Santa Lucía de Tirajana,28/05/2022,Total,_T,518.62
Santa Lucía de Tirajana,29/05/2022,Total,_T,495.69
Santa Lucía de Tirajana,30/05/2022,Total,_T,481.27
Santa Lucía de Tirajana,31/05/2022,Total,_T,502.73
Santa Lucía de Tirajana,01/06/2022,Total,_T,444.96
Santa Lucía de Tirajana,02/06/2022,Total,_T,509.65
Santa Lucía de Tirajana,03/06/2022,Total,_T,511.81
Santa Lucía de Tirajana,04/06/2022,Total,_T,523.57
Santa Lucía de Tirajana,05/06/2022,Total,_T,490.08
Santa Lucía de Tirajana,06/06/2022,Total,_T,521.09
Santa Lucía de Tirajana,07/06/2022,Total,_T,530.4
Santa Lucía de Tirajana,08/06/2022,Total,_T,536.31
Santa Lucía de Tirajana,09/06/2022,Total,_T,544.73
Santa Lucía de Tirajana,10/06/2022,Total,_T,542.14
Santa Lucía de Tirajana,11/06/2022,Total,_T,545.11
Santa Lucía de Tirajana,12/06/2022,Total,_T,506.87
Santa Lucía de Tirajana,13/06/2022,Total,_T,539.18
Santa Lucía de Tirajana,14/06/2022,Total,_T,529.61
Santa Lucía de Tirajana,15/06/2022,Total,_T,518.34
Santa Lucía de Tirajana,16/06/2022,Total,_T,517.22
Santa Lucía de Tirajana,17/06/2022,Total,_T,527.36
Santa Lucía de Tirajana,18/06/2022,Total,_T,537.42
Santa Lucía de Tirajana,19/06/2022,Total,_T,502.74
Santa Lucía de Tirajana,20/06/2022,Total,_T,534.97
Santa Lucía de Tirajana,21/06/2022,Total,_T,534.55
Santa Lucía de Tirajana,22/06/2022,Total,_T,520.67
Santa Lucía de Tirajana,23/06/2022,Total,_T,509.03
Santa Lucía de Tirajana,27/09/2022,Total,_T,434.81
Santa Lucía de Tirajana,28/09/2022,Total,_T,398.51
Santa Lucía de Tirajana,29/09/2022,Total,_T,501.8
Santa Lucía de Tirajana,30/09/2022,Total,_T,523.24
Santa Lucía de Tirajana,01/10/2022,Total,_T,514.12
Santa Lucía de Tirajana,02/10/2022,Total,_T,487.39
Santa Lucía de Tirajana,03/10/2022,Total,_T,529.49
Santa Lucía de Tirajana,04/10/2022,Total,_T,533.94
Santa Lucía de Tirajana,05/10/2022,Total,_T,524.9
Santa Lucía de Tirajana,06/10/2022,Total,_T,491.5
Santa Lucía de Tirajana,07/10/2022,Total,_T,506.85
Santa Lucía de Tirajana,08/10/2022,Total,_T,534.99
Santa Lucía de Tirajana,09/10/2022,Total,_T,499.01
Santa Lucía de Tirajana,10/10/2022,Total,_T,487.25
Santa Lucía de Tirajana,11/10/2022,Total,_T,485.13
Santa Lucía de Tirajana,12/10/2022,Total,_T,470.03
Santa Lucía de Tirajana,13/10/2022,Total,_T,497.27
Santa Lucía de Tirajana,14/10/2022,Total,_T,514.83
Santa Lucía de Tirajana,15/10/2022,Total,_T,527.51
Santa Lucía de Tirajana,16/10/2022,Total,_T,486.22
Santa Lucía de Tirajana,17/10/2022,Total,_T,491.7
Santa Lucía de Tirajana,18/10/2022,Total,_T,474.67
Santa Lucía de Tirajana,19/10/2022,Total,_T,485.48
Santa Lucía de Tirajana,20/10/2022,Total,_T,483.25
Santa Lucía de Tirajana,21/10/2022,Total,_T,522.22
Santa Lucía de Tirajana,22/10/2022,Total,_T,530.38
Santa Lucía de Tirajana,23/10/2022,Total,_T,487.97
Santa Lucía de Tirajana,24/10/2022,Total,_T,481.47
Santa Lucía de Tirajana,25/10/2022,Total,_T,513.87
Santa Lucía de Tirajana,26/10/2022,Total,_T,504.49
Santa Lucía de Tirajana,27/10/2022,Total,_T,496.2
Santa Lucía de Tirajana,28/10/2022,Total,_T,510.06
Santa Lucía de Tirajana,29/10/2022,Total,_T,518.22
Santa Lucía de Tirajana,30/10/2022,Total,_T,513.75
Santa Lucía de Tirajana,31/10/2022,Total,_T,508.24
Santa Lucía de Tirajana,01/11/2022,Total,_T,477.88
Santa Lucía de Tirajana,02/11/2022,Total,_T,505.81
Santa Lucía de Tirajana,03/11/2022,Total,_T,482.89
Santa Lucía de Tirajana,04/11/2022,Total,_T,485.73
Santa Lucía de Tirajana,05/11/2022,Total,_T,522.1
Santa Lucía de Tirajana,06/11/2022,Total,_T,486.96
Santa Lucía de Tirajana,07/11/2022,Total,_T,506.03
Santa Lucía de Tirajana,08/11/2022,Total,_T,501.27
Santa Lucía de Tirajana,09/11/2022,Total,_T,497.79
Santa Lucía de Tirajana,10/11/2022,Total,_T,499.42
Santa Lucía de Tirajana,11/11/2022,Total,_T,497.55
Santa Lucía de Tirajana,12/11/2022,Total,_T,509.27
Santa Lucía de Tirajana,13/11/2022,Total,_T,487.9
Santa Lucía de Tirajana,14/11/2022,Total,_T,507.47
Santa Lucía de Tirajana,15/11/2022,Total,_T,499.92
Santa Lucía de Tirajana,16/11/2022,Total,_T,501.29
Santa Lucía de Tirajana,17/11/2022,Total,_T,505.0
Santa Lucía de Tirajana,18/11/2022,Total,_T,500.36
Santa Lucía de Tirajana,19/11/2022,Total,_T,504.81
Santa Lucía de Tirajana,20/11/2022,Total,_T,486.88
Santa Lucía de Tirajana,21/11/2022,Total,_T,504.04
Santa Lucía de Tirajana,22/11/2022,Total,_T,500.42
Santa Lucía de Tirajana,23/11/2022,Total,_T,499.26
Santa Lucía de Tirajana,24/11/2022,Total,_T,482.6
Santa Lucía de Tirajana,25/11/2022,Total,_T,465.62
Santa Lucía de Tirajana,26/11/2022,Total,_T,512.44
Santa Lucía de Tirajana,27/11/2022,Total,_T,484.51
Santa Lucía de Tirajana,28/11/2022,Total,_T,494.29
Santa Lucía de Tirajana,29/11/2022,Total,_T,497.53
Santa Lucía de Tirajana,30/11/2022,Total,_T,487.21
Santa Lucía de Tirajana,01/12/2022,Total,_T,493.8
Santa Lucía de Tirajana,02/12/2022,Total,_T,502.43
Santa Lucía de Tirajana,03/12/2022,Total,_T,522.27
Santa Lucía de Tirajana,04/12/2022,Total,_T,485.29
Santa Lucía de Tirajana,05/12/2022,Total,_T,492.03
Santa Lucía de Tirajana,06/12/2022,Total,_T,477.18
Santa Lucía de Tirajana,07/12/2022,Total,_T,466.26
Santa Lucía de Tirajana,08/12/2022,Total,_T,465.24
Santa Lucía de Tirajana,09/12/2022,Total,_T,485.28
Santa Lucía de Tirajana,10/12/2022,Total,_T,496.42
Santa Lucía de Tirajana,11/12/2022,Total,_T,483.96
Santa Lucía de Tirajana,12/12/2022,Total,_T,491.57
Santa Lucía de Tirajana,13/12/2022,Total,_T,463.3
Santa Lucía de Tirajana,14/12/2022,Total,_T,491.96
Santa Lucía de Tirajana,15/12/2022,Total,_T,469.89
Santa Lucía de Tirajana,16/12/2022,Total,_T,477.93
Santa Lucía de Tirajana,17/12/2022,Total,_T,506.6
Santa Lucía de Tirajana,18/12/2022,Total,_T,498.34
Santa Lucía de Tirajana,19/12/2022,Total,_T,498.44
Santa Lucía de Tirajana,20/12/2022,Total,_T,494.05
Santa Lucía de Tirajana,21/12/2022,Total,_T,493.69
Santa Lucía de Tirajana,22/12/2022,Total,_T,495.65
Santa Lucía de Tirajana,23/12/2022,Total,_T,490.09
Santa Lucía de Tirajana,24/12/2022,Total,_T,502.07
Santa Lucía de Tirajana,25/12/2022,Total,_T,436.0
Santa Lucía de Tirajana,26/12/2022,Total,_T,472.63
Santa Lucía de Tirajana,27/12/2022,Total,_T,488.39
Santa Lucía de Tirajana,28/12/2022,Total,_T,488.84
Santa Lucía de Tirajana,29/12/2022,Total,_T,490.43
Santa Lucía de Tirajana,30/12/2022,Total,_T,491.81
Santa Lucía de Tirajana,31/12/2022,Total,_T,522.61
Santa Lucía de Tirajana,01/01/2023,Total,_T,479.12
Santa Lucía de Tirajana,02/01/2023,Total,_T,507.37
Santa Lucía de Tirajana,03/01/2023,Total,_T,484.65
Santa Lucía de Tirajana,04/01/2023,Total,_T,471.42
Santa Lucía de Tirajana,05/01/2023,Total,_T,482.75
Santa Lucía de Tirajana,06/01/2023,Total,_T,450.81
Santa Lucía de Tirajana,07/01/2023,Total,_T,517.87
Santa Lucía de Tirajana,08/01/2023,Total,_T,496.45
Santa Lucía de Tirajana,09/01/2023,Total,_T,507.54
Santa Lucía de Tirajana,10/01/2023,Total,_T,508.24
Santa Lucía de Tirajana,11/01/2023,Total,_T,503.2
Santa Lucía de Tirajana,12/01/2023,Total,_T,506.04
Santa Lucía de Tirajana,13/01/2023,Total,_T,502.31
Santa Lucía de Tirajana,14/01/2023,Total,_T,517.19
Santa Lucía de Tirajana,15/01/2023,Total,_T,490.4
Santa Lucía de Tirajana,16/01/2023,Total,_T,487.81
Santa Lucía de Tirajana,17/01/2023,Total,_T,469.46
Santa Lucía de Tirajana,18/01/2023,Total,_T,489.4
Santa Lucía de Tirajana,19/01/2023,Total,_T,506.29
Santa Lucía de Tirajana,20/01/2023,Total,_T,514.85
Santa Lucía de Tirajana,21/01/2023,Total,_T,531.18
Santa Lucía de Tirajana,22/01/2023,Total,_T,490.22
Santa Lucía de Tirajana,23/01/2023,Total,_T,484.4
Santa Lucía de Tirajana,24/01/2023,Total,_T,473.24
Santa Lucía de Tirajana,25/01/2023,Total,_T,489.31
Santa Lucía de Tirajana,26/01/2023,Total,_T,499.44
Santa Lucía de Tirajana,27/01/2023,Total,_T,510.43
Santa Lucía de Tirajana,28/01/2023,Total,_T,538.66
Santa Lucía de Tirajana,29/01/2023,Total,_T,502.59
Santa Lucía de Tirajana,30/01/2023,Total,_T,497.59
Santa Lucía de Tirajana,31/01/2023,Total,_T,472.32
Santa Lucía de Tirajana,01/02/2023,Total,_T,481.57
Santa Lucía de Tirajana,02/02/2023,Total,_T,503.75
Santa Lucía de Tirajana,03/02/2023,Total,_T,499.29
Santa Lucía de Tirajana,04/02/2023,Total,_T,513.02
Santa Lucía de Tirajana,05/02/2023,Total,_T,497.87
Santa Lucía de Tirajana,06/02/2023,Total,_T,484.11
Santa Lucía de Tirajana,07/02/2023,Total,_T,472.92
Santa Lucía de Tirajana,08/02/2023,Total,_T,489.09
Santa Lucía de Tirajana,09/02/2023,Total,_T,500.71
Santa Lucía de Tirajana,10/02/2023,Total,_T,501.21
Santa Lucía de Tirajana,11/02/2023,Total,_T,510.26
Santa Lucía de Tirajana,12/02/2023,Total,_T,501.17
Santa Lucía de Tirajana,13/02/2023,Total,_T,483.19
Santa Lucía de Tirajana,14/02/2023,Total,_T,470.1
Santa Lucía de Tirajana,15/02/2023,Total,_T,483.71
Santa Lucía de Tirajana,16/02/2023,Total,_T,506.31
Santa Lucía de Tirajana,17/02/2023,Total,_T,503.96
Santa Lucía de Tirajana,18/02/2023,Total,_T,514.33
Santa Lucía de Tirajana,19/02/2023,Total,_T,495.29
Santa Lucía de Tirajana,20/02/2023,Total,_T,487.07
Santa Lucía de Tirajana,21/02/2023,Total,_T,472.93
Santa Lucía de Tirajana,22/02/2023,Total,_T,481.03
Santa Lucía de Tirajana,23/02/2023,Total,_T,498.61
Santa Lucía de Tirajana,24/02/2023,Total,_T,506.22
Santa Lucía de Tirajana,25/02/2023,Total,_T,510.94
Santa Lucía de Tirajana,26/02/2023,Total,_T,499.31
Santa Lucía de Tirajana,27/02/2023,Total,_T,487.67
Santa Lucía de Tirajana,28/02/2023,Total,_T,464.24
Santa Lucía de Tirajana,01/03/2023,Total,_T,494.74
Santa Lucía de Tirajana,02/03/2023,Total,_T,496.88
Santa Lucía de Tirajana,03/03/2023,Total,_T,508.52
Santa Lucía de Tirajana,04/03/2023,Total,_T,519.71
Santa Lucía de Tirajana,05/03/2023,Total,_T,497.61
Santa Lucía de Tirajana,06/03/2023,Total,_T,508.05
Santa Lucía de Tirajana,07/03/2023,Total,_T,502.4
Santa Lucía de Tirajana,08/03/2023,Total,_T,500.67
Santa Lucía de Tirajana,09/03/2023,Total,_T,505.41
Santa Lucía de Tirajana,10/03/2023,Total,_T,519.67
Santa Lucía de Tirajana,11/03/2023,Total,_T,523.82
Santa Lucía de Tirajana,12/03/2023,Total,_T,499.95
Santa Lucía de Tirajana,13/03/2023,Total,_T,485.48
Santa Lucía de Tirajana,14/03/2023,Total,_T,499.98
Santa Lucía de Tirajana,15/03/2023,Total,_T,490.23
Santa Lucía de Tirajana,16/03/2023,Total,_T,498.3
Santa Lucía de Tirajana,17/03/2023,Total,_T,502.59
Santa Lucía de Tirajana,18/03/2023,Total,_T,519.34
Santa Lucía de Tirajana,19/03/2023,Total,_T,491.8
Santa Lucía de Tirajana,20/03/2023,Total,_T,500.57
Santa Lucía de Tirajana,21/03/2023,Total,_T,490.46
Santa Lucía de Tirajana,22/03/2023,Total,_T,489.46
Santa Lucía de Tirajana,05/10/2021,Total,_T,546.46
Santa Lucía de Tirajana,06/10/2021,Total,_T,550.91
Santa Lucía de Tirajana,07/10/2021,Total,_T,550.23
Santa Lucía de Tirajana,08/10/2021,Total,_T,547.72
Santa Lucía de Tirajana,09/10/2021,Total,_T,543.09
Santa Lucía de Tirajana,10/10/2021,Total,_T,513.27
Santa Lucía de Tirajana,11/10/2021,Total,_T,537.98
Santa Lucía de Tirajana,12/10/2021,Total,_T,510.51
Santa Lucía de Tirajana,13/10/2021,Total,_T,545.15
Santa Lucía de Tirajana,14/10/2021,Total,_T,545.04
Santa Lucía de Tirajana,15/10/2021,Total,_T,542.05
Santa Lucía de Tirajana,16/10/2021,Total,_T,552.73
Santa Lucía de Tirajana,17/10/2021,Total,_T,517.64
Santa Lucía de Tirajana,18/10/2021,Total,_T,562.18
Santa Lucía de Tirajana,19/10/2021,Total,_T,554.67
Santa Lucía de Tirajana,20/10/2021,Total,_T,564.09
Santa Lucía de Tirajana,21/10/2021,Total,_T,561.7
Santa Lucía de Tirajana,22/10/2021,Total,_T,540.9
Santa Lucía de Tirajana,23/10/2021,Total,_T,537.18
Santa Lucía de Tirajana,24/10/2021,Total,_T,510.27
Santa Lucía de Tirajana,25/10/2021,Total,_T,534.49
Santa Lucía de Tirajana,26/10/2021,Total,_T,536.2
Santa Lucía de Tirajana,27/10/2021,Total,_T,548.24
Santa Lucía de Tirajana,28/10/2021,Total,_T,548.78
Santa Lucía de Tirajana,29/10/2021,Total,_T,543.93
Santa Lucía de Tirajana,30/10/2021,Total,_T,535.48
Santa Lucía de Tirajana,31/10/2021,Total,_T,507.91
Santa Lucía de Tirajana,01/11/2021,Total,_T,518.78
Santa Lucía de Tirajana,02/11/2021,Total,_T,542.44
Santa Lucía de Tirajana,03/11/2021,Total,_T,536.86
Santa Lucía de Tirajana,04/11/2021,Total,_T,528.9
Santa Lucía de Tirajana,05/11/2021,Total,_T,530.73
Santa Lucía de Tirajana,06/11/2021,Total,_T,529.14
Santa Lucía de Tirajana,07/11/2021,Total,_T,500.81
Santa Lucía de Tirajana,08/11/2021,Total,_T,529.95
Santa Lucía de Tirajana,09/11/2021,Total,_T,535.74
Santa Lucía de Tirajana,10/11/2021,Total,_T,535.27
Santa Lucía de Tirajana,11/11/2021,Total,_T,528.78
Santa Lucía de Tirajana,12/11/2021,Total,_T,535.02
Santa Lucía de Tirajana,13/11/2021,Total,_T,536.36
Santa Lucía de Tirajana,14/11/2021,Total,_T,508.71
Santa Lucía de Tirajana,15/11/2021,Total,_T,529.17
Santa Lucía de Tirajana,16/11/2021,Total,_T,536.65
Santa Lucía de Tirajana,17/11/2021,Total,_T,536.55
Santa Lucía de Tirajana,18/11/2021,Total,_T,536.23
Santa Lucía de Tirajana,19/11/2021,Total,_T,534.96
