fecha,temp_este,temp_norte,temp_sur,hum_este,hum_norte,hum_sur,Agüimes,Arucas,Gáldar,Ingenio,Las Palmas de Gran Canaria,Mogán,San Bartolomé de Tirajana,Santa Lucía de Tirajana,Telde,otros_municipios,consumo_total
2020-06-23,22.8,21.9,23.9,65.5,74.0,61.5,348.72,286.34,206.5,193.02,3269.04,374.16,850.19,565.39,1410.8,694.7,8198.86
2020-06-24,22.58,21.75,23.1,64.25,75.5,59.25,321.5,273.75,210.45,188.3,2784.7,374.57,868.26,565.19,1321.03,698.6,7606.349999999999
2020-06-25,23.08,21.75,23.25,63.25,72.0,60.5,349.39,288.3,207.59,193.37,3238.72,375.49,862.96,565.32,1431.08,709.24,8221.46
2020-06-26,22.65,21.68,23.3,63.75,72.5,60.25,354.33,286.28,204.25,191.38,3213.57,384.63,883.21,565.26,1406.89,700.75,8190.55
2020-06-27,22.2,21.25,23.55,61.0,69.5,59.5,284.98,253.14,189.81,177.38,2874.34,382.81,977.61,543.96,1327.1,676.05,7687.18
2020-06-28,23.02,21.95,24.15,63.75,76.0,59.75,280.0,263.0,182.27,163.69,2646.53,363.81,794.11,516.35,1204.53,658.13,7072.42
2020-06-29,22.68,21.25,23.72,69.5,85.0,63.25,358.55,286.6,213.98,185.37,3274.97,384.21,857.3,565.41,1349.6,704.48,8180.469999999999
2020-06-30,23.28,21.7,23.98,66.5,80.5,62.0,362.81,281.45,190.59,191.25,3249.45,388.45,910.36,558.66,1314.52,695.51,8143.049999999999
2020-07-01,24.15,21.7,25.9,66.75,79.0,61.0,351.47,289.37,204.84,193.05,3323.07,396.49,976.22,571.86,1368.91,701.72,8377.0
2020-07-02,22.98,21.05,25.98,67.5,81.0,61.75,358.81,289.16,205.6,192.4,3307.01,387.07,985.06,568.06,1352.65,708.4,8354.220000000001
2020-07-03,23.26,21.7,26.58,57.5,80.0,58.0,349.91,281.9,202.47,191.35,3264.41,391.68,1004.32,567.78,1363.72,713.08,8330.62
2020-07-04,23.02,20.8,25.1,63.25,78.5,62.0,276.71,266.97,190.03,175.62,2898.96,395.58,1068.18,551.01,1276.25,673.6899999999999,7773.0
2020-07-05,25.88,21.5,26.75,48.0,79.5,54.5,273.16,259.89,179.85,167.08,2673.92,383.36,906.7,528.58,1180.24,659.53,7212.31
2020-07-06,27.92,22.2,27.85,51.75,84.0,58.5,359.96,282.5,205.08,204.93,3321.63,398.88,987.89,604.22,1377.35,717.12,8459.56
2020-07-07,26.6,22.7,27.22,65.25,85.5,67.25,393.64,283.75,225.39,214.47,3358.04,402.97,1041.34,622.26,1412.91,719.03,8673.8
2020-07-08,28.75,23.1,27.8,44.25,78.0,60.0,392.39,282.65,205.12,220.92,3346.46,403.2,1026.24,621.21,1383.38,732.01,8613.58
2020-07-09,25.15,21.9,26.62,51.25,78.5,59.0,379.65,283.74,203.78,210.15,3303.48,402.46,1039.08,604.85,1454.4,728.72,8610.31
2020-07-10,24.32,21.8,25.55,59.0,77.0,58.0,350.21,283.72,204.32,196.86,3242.32,403.54,1021.59,581.71,1418.02,713.14,8415.43
2020-07-11,25.2,22.1,25.55,53.0,77.5,59.75,291.52,268.55,190.63,182.82,2916.81,407.24,1127.02,572.19,1348.96,680.82,7986.56
2020-07-12,24.92,21.9,25.05,54.25,79.0,61.25,280.13,256.97,179.29,173.57,2633.64,392.15,995.82,532.58,1201.14,657.21,7302.5
2020-07-13,23.95,21.65,25.28,63.25,79.5,64.75,346.43,288.16,200.52,199.21,3256.69,396.62,1047.8,583.56,1383.0,709.63,8411.62
2020-07-14,24.58,21.5,24.6,59.75,81.0,57.25,366.61,289.4,210.21,201.46,3271.66,399.43,1111.99,592.01,1369.22,694.61,8506.6
2020-07-15,25.58,21.7,25.6,54.0,83.0,61.5,375.1,268.92,211.27,206.15,3298.41,406.85,1113.19,604.48,1392.09,689.76,8566.22
2020-07-16,24.6,21.9,24.95,65.0,79.0,66.5,369.48,289.64,204.96,203.07,3279.84,407.66,1115.5,597.74,1403.99,707.8000000000001,8579.68
2020-07-17,25.45,21.8,25.42,59.75,83.5,69.5,364.2,284.53,212.81,208.64,3265.95,430.84,1116.09,602.59,1407.59,708.31,8601.55
2020-07-18,27.5,23.2,27.82,46.0,75.5,58.25,308.62,271.44,178.88,203.99,2949.98,439.5,1166.62,609.33,1338.3,687.4200000000001,8154.08
2020-07-19,31.42,25.8,31.05,26.25,48.0,39.25,312.06,257.87,168.56,209.56,2702.39,442.81,1115.53,619.71,1267.22,669.64,7765.35
2020-07-20,25.8,22.55,27.68,51.25,77.0,55.0,377.93,284.9,194.97,221.08,3334.62,449.1,1163.28,646.84,1413.32,719.79,8805.83
2020-07-21,23.7,22.5,24.9,62.25,71.0,59.75,364.86,286.67,197.58,202.23,3313.55,441.53,1135.79,598.75,1412.47,717.4200000000001,8670.85
2020-07-22,23.81,22.4,25.62,66.25,77.0,59.75,362.62,290.69,204.75,199.32,3349.77,440.82,1141.24,594.49,1410.33,700.67,8694.7
2020-07-23,26.05,22.1,26.2,51.75,79.5,59.75,366.96,290.85,204.05,200.26,3330.92,443.72,1190.48,596.1,1422.86,714.8199999999999,8761.02
2020-07-24,25.18,21.7,25.32,56.25,80.0,64.75,364.14,287.64,205.42,202.81,3297.6,452.07,1198.71,589.77,1405.28,720.19,8723.630000000001
2020-07-25,25.05,22.25,25.6,45.25,75.5,56.75,292.76,270.89,183.17,189.99,2942.85,451.11,1275.29,576.23,1320.03,683.17,8185.49
2020-07-26,24.5,22.0,25.02,59.0,76.5,56.75,280.7,259.95,177.8,174.83,2660.39,433.98,1086.87,532.0,1231.91,660.3199999999999,7498.75
2020-07-27,24.65,22.3,25.68,57.0,77.5,58.75,352.62,285.61,197.37,199.7,3302.54,442.57,1148.3,584.65,1404.69,713.72,8631.77
2020-07-28,24.3,21.85,26.05,63.25,81.0,61.5,369.9,293.05,202.16,200.18,3309.81,446.91,1174.92,587.07,1414.64,719.28,8717.92
2020-07-29,23.72,22.4,25.85,62.5,75.5,60.25,365.65,292.98,203.29,196.47,3296.19,451.31,1175.31,579.23,1391.66,691.53,8643.619999999999
2020-07-30,23.35,21.85,24.6,65.25,74.0,60.25,364.04,293.26,202.63,194.13,3294.32,451.72,1190.49,582.01,1420.74,704.45,8697.79
2020-07-31,23.2,22.3,24.32,70.5,78.5,64.5,352.02,284.31,204.94,188.63,3206.88,457.3,1224.74,566.29,1405.35,694.26,8584.72
2020-08-01,24.28,22.6,25.5,67.75,79.0,67.5,293.41,272.35,194.15,182.87,2950.78,473.43,1385.3,571.53,1345.68,678.52,8348.02
2020-08-02,26.42,22.9,27.0,44.75,82.0,61.0,292.39,262.3,183.83,180.56,2716.89,461.67,1312.18,553.72,1235.74,652.09,7851.37
2020-08-03,27.68,22.7,28.02,39.0,79.0,49.5,379.12,293.69,206.18,223.9,3318.04,477.45,1234.45,620.65,1411.64,717.9300000000001,8883.050000000001
2020-08-04,25.05,22.65,25.8,62.0,81.0,62.0,377.17,293.32,204.33,206.61,3317.34,472.69,1262.79,614.19,1401.66,715.36,8865.460000000001
2020-08-05,24.85,22.85,24.48,62.0,75.0,68.0,378.79,291.82,222.12,202.45,3320.44,470.88,1244.54,608.07,1378.76,703.4,8821.27
2020-08-06,23.75,22.55,23.18,65.25,75.0,70.25,377.31,291.58,229.78,199.94,3330.77,468.09,1246.98,604.8,1411.31,708.45,8869.01
2020-08-07,23.9,22.85,23.92,64.0,75.0,63.5,361.27,287.64,218.94,198.11,3265.03,476.6,1251.1,594.75,1417.32,708.18,8778.94
2020-08-08,23.98,22.8,24.35,61.0,75.0,62.5,293.83,272.06,195.21,182.73,2920.11,479.28,1300.93,577.82,1328.11,679.8199999999999,8229.9
2020-08-09,24.43,22.55,24.95,60.0,75.0,60.5,288.89,259.95,183.38,171.87,2649.15,461.13,1147.6,539.38,1232.48,655.28,7589.110000000001
2020-08-10,24.12,22.6,25.42,65.25,77.5,60.5,356.85,286.03,213.42,196.25,3283.76,467.63,1210.17,587.72,1408.13,703.98,8713.94
2020-08-11,23.88,22.9,24.98,62.62,72.0,60.25,364.27,286.9,207.94,196.77,3287.13,466.85,1252.25,581.35,1433.58,703.5600000000001,8780.6
2020-08-12,23.85,22.65,24.75,63.25,76.0,58.25,371.95,284.04,190.6,194.44,3277.49,465.0,1203.9,579.43,1429.38,704.75,8700.98
2020-08-13,23.82,22.6,24.65,63.0,72.5,61.75,368.61,283.2,192.55,195.06,3264.69,466.56,1254.84,579.45,1429.25,698.1,8732.31
2020-08-14,23.62,22.65,24.55,64.25,72.0,64.5,355.87,272.19,189.73,189.38,3188.65,467.96,1237.46,555.5,1390.45,694.1,8541.29
2020-08-15,23.5,22.4,24.62,65.25,77.0,63.75,285.05,267.76,177.62,169.95,2825.78,461.75,1194.47,548.95,1295.83,656.75,7883.91
2020-08-16,23.75,22.3,25.25,62.0,76.0,63.25,278.81,259.63,170.81,163.27,2603.81,453.54,1124.46,526.25,1231.68,652.73,7464.99
2020-08-17,25.82,23.0,26.65,44.25,72.0,49.0,341.64,283.89,190.81,194.25,3217.22,463.07,1197.6,581.65,1359.4,687.65,8517.18
2020-08-18,26.0,22.75,26.72,49.25,77.0,50.0,373.73,285.2,193.46,199.02,3299.83,471.29,1271.17,596.34,1425.03,709.61,8824.68
2020-08-19,27.0,22.3,25.9,40.25,76.0,53.5,381.61,283.83,194.95,202.07,3306.05,477.6,1277.74,605.66,1417.36,714.29,8861.16
2020-08-20,25.72,22.25,25.45,43.67,72.0,52.0,383.45,280.53,191.92,206.68,3266.57,478.07,1284.1,611.01,1412.39,713.4,8828.12
2020-08-21,26.72,22.6,26.25,44.58,76.5,57.0,378.71,284.04,195.24,205.67,3275.55,488.85,1311.65,609.04,1412.09,719.6,8880.44
2020-08-22,29.38,24.8,29.9,23.75,50.5,41.25,318.56,274.31,192.97,203.67,2998.9,506.71,1409.48,636.26,1347.25,685.82,8573.93
2020-08-23,28.72,23.7,29.2,39.25,78.5,41.75,315.37,262.89,172.6,199.11,2739.88,494.6,1286.58,627.16,1258.16,685.38,8041.73
2020-08-24,27.4,23.2,29.35,36.0,77.0,40.25,383.81,286.25,194.75,218.21,3366.07,497.66,1272.26,662.05,1455.23,728.54,9064.83
2020-08-25,27.12,22.8,28.22,56.75,86.0,53.75,391.31,291.35,199.66,225.27,3398.3,504.57,1299.27,665.53,1495.59,745.3199999999999,9216.17
2020-08-26,28.2,24.75,29.98,57.0,82.5,49.0,425.46,291.52,219.7,247.73,3469.33,532.81,1462.33,696.0,1524.31,777.84,9647.03
2020-08-27,32.83,27.45,30.15,40.75,69.0,53.0,446.33,300.24,218.57,267.15,3525.57,541.14,1492.71,741.4,1548.05,794.33,9875.49
2020-08-28,29.25,24.65,29.68,34.25,73.5,41.0,427.51,295.54,204.17,251.82,3444.39,538.83,1501.3,738.16,1518.54,777.63,9697.89
2020-08-29,24.6,23.55,25.02,64.25,75.0,60.25,307.66,276.38,193.92,198.83,3016.65,501.62,1470.18,626.92,1375.77,682.79,8650.720000000001
2020-08-30,22.45,22.05,23.62,62.25,68.5,59.5,280.44,259.62,189.24,174.73,2689.95,457.44,1309.99,549.33,1230.77,639.8100000000001,7781.32
2020-08-31,23.62,22.2,23.5,55.25,75.5,56.75,347.34,283.8,206.37,196.18,3248.5,446.35,1165.57,580.44,1407.76,686.86,8569.17
2020-09-01,24.05,23.4,23.17,69.25,83.0,70.5,386.32,294.11,232.2,207.18,3438.96,451.6,1243.48,603.56,1490.0,711.25,9058.66
2020-09-02,23.33,22.65,24.72,67.75,77.0,65.0,384.62,295.17,205.7,207.87,3406.51,450.79,1231.6,605.46,1495.88,718.17,9001.77
2020-09-03,23.18,22.35,24.55,69.25,76.0,65.5,385.31,294.15,195.28,202.82,3395.27,448.67,1228.85,594.27,1488.4,718.94,8951.96
2020-09-04,23.48,22.8,24.6,68.5,75.0,66.5,372.65,289.39,200.95,200.45,3340.67,454.68,1238.04,594.09,1429.47,720.71,8841.1
2020-09-05,25.2,23.55,25.98,67.5,75.5,66.0,308.97,277.72,210.86,189.77,2985.8,457.96,1350.85,584.22,1371.52,690.3299999999999,8428.0
2020-09-06,23.95,22.85,24.52,69.25,78.5,69.25,292.74,263.53,193.2,174.16,2691.06,437.63,1154.52,544.28,1263.22,657.36,7671.7
2020-09-07,26.2,24.25,27.0,53.5,69.5,60.0,364.57,287.28,201.89,206.43,3295.05,453.1,1219.72,604.37,1462.82,732.28,8827.51
2020-09-08,31.52,26.2,31.15,30.25,55.0,35.75,349.06,277.77,182.99,207.12,2922.08,461.49,1221.81,626.45,1384.63,709.67,8343.07
2020-09-09,30.0,25.15,30.3,32.0,55.0,31.75,409.63,298.04,200.62,233.6,3472.38,467.85,1256.39,687.43,1517.27,762.3,9305.51
2020-09-10,25.4,23.0,26.6,57.0,78.0,58.0,407.66,298.06,202.7,222.3,3457.96,457.16,1211.75,646.85,1491.98,738.25,9134.67
2020-09-11,24.65,23.2,25.25,67.25,74.5,66.0,391.6,292.7,213.0,205.73,3376.39,449.15,1230.29,612.75,1462.73,725.97,8960.31
2020-09-12,23.85,22.9,24.08,70.75,77.0,69.75,319.3,279.81,217.61,191.42,3057.9,441.05,1329.62,591.75,1405.43,700.86,8534.75
2020-09-13,23.02,22.5,23.28,80.0,82.5,77.75,302.73,266.18,220.25,177.45,2767.34,419.18,1088.41,552.31,1319.59,674.61,7788.05
2020-09-14,23.8,22.6,24.75,66.0,77.5,67.25,367.8,297.01,221.82,204.1,3439.33,426.93,1094.1,598.81,1479.78,729.0699999999999,8858.75
2020-09-15,25.0,22.95,26.08,61.5,77.0,60.0,379.21,300.42,213.02,202.58,3471.33,424.48,1088.63,591.86,1497.62,729.59,8898.74
2020-09-16,28.82,26.55,27.95,41.0,59.5,50.25,402.32,302.96,225.8,209.88,3503.65,423.34,1111.03,619.11,1519.46,748.4,9065.95
2020-09-17,25.52,23.45,26.22,68.25,83.5,65.25,391.97,301.88,235.94,213.4,3519.17,432.69,1157.34,626.58,1518.49,746.25,9143.71
2020-09-18,23.98,22.85,24.38,67.0,77.5,67.5,378.7,295.38,222.45,202.87,3393.84,434.28,1128.54,603.79,1486.41,736.8,8883.06
2020-09-19,23.3,22.4,24.42,67.75,76.5,65.5,303.49,277.55,197.05,186.27,3013.92,424.76,1220.98,578.36,1394.1,703.01,8299.49
2020-09-20,23.3,22.55,24.65,66.5,78.5,65.5,290.66,268.12,181.25,175.86,2747.48,405.45,1026.58,543.39,1298.17,668.16,7605.120000000001
2020-09-21,25.32,23.05,25.5,58.5,80.0,66.25,374.11,297.96,209.32,205.88,3448.83,419.96,1053.18,599.32,1494.78,724.5,8827.84
2020-09-22,26.35,23.1,25.8,53.75,81.5,66.75,382.56,293.49,221.26,205.39,3481.44,418.37,1069.25,602.61,1517.49,718.97,8910.83
2020-09-23,26.32,23.6,25.98,50.75,72.5,61.5,399.51,298.82,241.81,210.32,3465.19,419.34,1117.25,614.1,1527.63,730.76,9024.73
2020-09-24,23.42,22.9,24.15,83.25,82.5,75.5,397.45,299.43,246.92,206.32,3465.7,413.91,1073.3,602.1,1500.62,732.61,8938.359999999999
2020-09-25,26.52,23.6,26.82,57.0,77.5,57.0,380.34,295.66,211.16,204.07,3433.49,422.31,1106.01,602.71,1464.16,731.97,8851.88
2020-09-26,24.9,23.25,25.9,67.25,80.5,65.0,307.11,279.09,201.45,191.9,3070.15,424.14,1138.5,592.06,1399.8,681.6999999999999,8285.9
2020-09-27,23.12,22.4,24.2,63.75,73.0,60.5,284.91,268.6,188.64,172.92,2740.56,399.73,1012.65,541.56,1299.26,657.28,7566.11
2020-09-28,23.65,22.5,23.7,61.25,73.0,63.25,364.72,295.51,214.12,197.14,3408.26,406.93,1019.84,586.29,1478.77,702.51,8674.09
2020-09-29,23.38,22.3,22.85,62.25,71.0,66.5,375.0,298.47,236.05,197.53,3426.82,404.47,1017.38,585.14,1500.64,710.13,8751.630000000001
2020-09-30,22.9,21.85,22.95,66.0,75.0,67.25,371.78,294.9,225.38,193.06,3371.9,398.52,1043.6,571.46,1473.05,721.1,8664.75
2020-10-01,23.35,22.2,22.78,62.75,75.0,66.75,370.29,292.92,212.74,196.8,3429.24,398.8,1022.29,573.34,1467.04,736.77,8700.23
2020-10-02,22.88,21.85,22.85,64.0,74.5,65.75,353.2,291.57,212.22,197.04,3369.37,401.76,1027.95,573.16,1453.1,737.74,8617.109999999999
2020-10-03,22.88,21.8,22.78,68.0,81.0,66.25,290.4,276.04,211.98,185.08,3048.77,404.3,1120.59,565.36,1397.69,715.65,8215.86
2020-10-04,22.02,21.2,22.68,79.5,84.5,76.25,274.01,270.5,198.5,170.22,2819.36,388.54,962.67,532.49,1301.41,693.55,7611.25
2020-10-05,22.5,21.7,22.72,70.5,78.0,68.0,350.5,284.52,204.84,198.03,3358.47,395.63,998.18,572.12,1471.45,744.0699999999999,8577.81
2020-10-06,21.58,21.3,21.28,76.25,80.5,78.25,358.87,284.03,208.73,197.4,3379.37,391.18,1007.75,558.98,1477.3,746.55,8610.16
2020-10-07,22.52,22.0,23.7,74.0,81.5,72.25,374.31,267.32,218.64,199.82,3425.67,391.39,1041.31,573.25,1472.53,738.0500000000001,8702.29
2020-10-08,24.0,22.25,24.65,56.75,79.5,67.25,379.21,271.01,212.49,197.9,3446.49,397.94,1045.85,560.17,1482.85,735.0799999999999,8728.99
2020-10-09,24.22,22.5,24.45,71.25,83.0,70.5,367.96,286.23,212.78,200.29,3389.21,411.5,1057.27,585.65,1477.03,739.95,8727.87
2020-10-10,23.22,22.1,23.9,69.25,79.0,66.75,293.35,273.41,189.67,182.29,2970.41,417.41,1177.98,562.79,1392.58,697.51,8157.4
2020-10-11,23.7,22.6,24.95,68.5,80.5,61.25,270.61,258.92,176.01,166.66,2714.56,408.89,980.55,519.28,1280.71,680.23,7456.42
2020-10-12,25.92,23.7,26.6,50.5,76.0,53.5,296.33,268.34,189.8,180.25,2964.32,411.41,1075.18,555.32,1343.65,696.37,7980.970000000001
2020-10-13,25.62,23.6,26.5,60.5,76.5,57.25,368.83,295.8,219.98,206.82,3459.88,410.18,1031.95,577.43,1444.97,741.06,8756.900000000001
2020-10-14,22.2,21.65,24.35,71.25,79.0,65.5,381.47,294.46,218.52,204.73,3426.56,403.63,1051.03,576.28,1465.79,744.92,8767.39
2020-10-15,22.0,21.5,23.12,71.0,75.5,67.0,375.53,292.8,216.98,196.91,3375.32,403.58,1027.06,575.42,1426.8,734.9300000000001,8625.33
2020-10-16,22.15,21.7,22.12,69.75,75.0,67.75,368.41,292.41,215.87,197.73,3329.6,404.05,1050.44,569.67,1432.68,738.54,8599.4
2020-10-17,20.75,20.2,21.12,71.75,76.0,74.0,297.5,275.75,220.37,185.27,2973.45,396.83,1091.95,559.69,1353.08,705.8,8059.69
2020-10-18,20.55,21.15,20.5,75.75,73.5,76.0,284.29,265.49,211.21,168.29,2770.69,381.96,1019.09,523.6,1263.14,684.03,7571.79
2020-10-19,21.82,21.75,22.88,72.75,78.5,72.5,367.32,284.62,231.59,197.05,3396.49,401.89,984.9,576.62,1444.59,737.48,8622.55
2020-10-20,25.75,25.2,23.72,57.5,66.5,66.5,378.05,285.87,223.39,204.18,3465.02,399.52,995.45,583.19,1482.52,749.0600000000001,8766.25
2020-10-21,21.32,20.8,21.9,78.25,77.5,75.0,370.12,283.48,240.99,198.5,3387.89,391.95,1004.01,578.35,1474.25,737.79,8667.33
2020-10-22,20.32,19.6,21.0,67.75,75.0,68.75,357.42,283.07,236.92,193.27,3303.73,391.89,1002.61,566.31,1422.83,724.37,8482.42
2020-10-23,20.25,19.2,20.7,62.5,71.5,57.0,344.01,275.99,221.09,193.07,3255.35,393.77,982.6,553.13,1423.14,733.26,8375.41
2020-10-24,20.62,19.75,20.45,63.75,70.5,59.25,278.61,270.57,192.46,180.54,2939.73,393.79,1050.98,498.67,1343.53,701.61,7850.490000000001
2020-10-25,21.35,20.0,21.98,65.25,72.5,62.75,276.65,273.95,185.54,176.78,2842.85,397.2,1012.74,507.5,1301.92,711.6,7686.73
2020-10-26,21.4,20.55,21.72,66.5,72.0,63.25,342.79,258.11,208.06,196.08,3301.82,397.42,979.06,544.85,1423.5,737.78,8389.47
2020-10-27,21.52,20.5,21.52,66.0,75.0,67.25,361.73,270.07,211.27,196.68,3330.19,402.91,1003.21,563.44,1418.21,748.13,8505.84
2020-10-28,21.15,20.3,21.25,59.75,68.0,62.5,363.78,285.63,213.9,197.05,3321.0,396.5,1005.34,560.48,1394.38,753.59,8491.65
2020-10-29,21.62,20.6,21.25,67.25,77.0,64.0,362.2,286.97,223.88,192.67,3337.24,403.79,1029.36,561.4,1394.47,732.58,8524.56
2020-10-30,22.34,21.2,22.18,62.5,80.5,60.0,363.95,283.28,225.95,194.92,3341.02,414.33,1028.54,565.71,1419.11,715.3100000000001,8552.119999999999
2020-10-31,25.32,24.65,25.48,29.25,30.5,30.5,288.73,263.36,203.19,178.06,2954.97,414.32,1076.88,545.33,1326.66,667.23,7918.73
2020-11-01,25.35,22.15,25.1,33.5,51.5,35.0,271.65,225.89,177.53,166.82,2785.27,394.85,1039.54,528.47,1209.97,666.01,7466.0
2020-11-02,22.62,20.2,22.52,54.75,79.0,57.75,344.92,251.6,202.96,193.94,3316.33,407.53,987.51,566.21,1404.24,716.62,8391.86
2020-11-03,21.98,20.8,22.05,70.5,80.5,65.25,345.96,254.27,206.7,193.39,3372.35,404.44,1017.78,562.35,1360.96,719.91,8438.11
2020-11-04,20.02,19.6,20.92,78.5,81.5,73.25,359.86,293.33,207.82,194.32,3360.6,396.94,1036.92,557.83,1414.68,724.01,8546.31
2020-11-05,19.2,18.65,19.77,73.5,72.5,70.5,363.59,287.56,228.58,191.34,3292.34,391.58,1021.11,543.14,1415.57,733.73,8468.54
2020-11-06,20.95,20.6,19.9,66.25,70.0,72.0,356.5,282.89,217.73,190.31,3261.83,403.13,1081.16,556.32,1427.3,739.17,8516.34
2020-11-07,19.4,19.85,19.85,75.5,77.0,76.0,297.38,272.6,227.98,183.59,2957.46,398.92,1097.67,555.33,1368.21,722.05,8081.19
2020-11-08,19.3,18.45,19.9,70.5,82.5,71.5,275.2,244.77,215.06,171.54,2760.05,380.97,1025.52,520.13,1262.75,708.82,7564.809999999999
2020-11-09,19.95,19.1,20.42,68.75,78.0,67.25,337.88,257.13,212.85,192.82,3282.13,397.14,979.13,556.57,1409.94,744.84,8370.43
2020-11-10,20.42,20.1,20.32,71.25,75.5,70.25,363.19,256.35,213.46,191.56,3300.27,398.52,1018.68,560.13,1432.27,747.12,8481.55
2020-11-11,20.23,19.75,21.22,77.25,81.5,65.75,364.09,272.66,224.04,194.35,3309.17,395.54,1020.39,557.0,1459.47,751.21,8547.92
2020-11-12,20.9,20.6,22.3,80.0,85.5,68.75,365.49,289.01,236.95,191.48,3320.61,394.48,1038.08,560.61,1436.83,744.71,8578.25
2020-11-13,21.12,22.15,22.98,65.0,67.5,53.0,360.64,290.02,241.84,193.23,3316.65,397.26,1075.04,566.84,1417.25,734.31,8593.08
2020-11-14,25.4,23.75,24.12,48.75,55.0,52.75,289.03,275.36,216.26,183.45,2999.78,398.82,1166.64,558.84,1321.22,714.99,8124.39
2020-11-15,23.8,22.05,22.92,67.0,74.0,65.0,282.53,238.38,195.98,171.69,2822.33,381.94,1081.7,527.89,1221.17,692.53,7616.14
2020-11-16,23.65,21.75,25.02,55.5,71.5,49.0,357.43,257.36,241.82,196.31,3369.43,394.83,1034.97,570.75,1382.89,717.04,8522.83
2020-11-17,25.42,24.5,25.55,36.0,36.0,45.0,361.88,279.55,239.56,196.76,3378.32,405.51,1062.27,574.92,1338.21,723.96,8560.94
2020-11-18,25.25,23.35,25.22,33.0,45.5,43.0,372.78,293.71,240.88,198.39,3395.79,403.37,1058.44,579.14,1410.31,737.06,8689.869999999999
2020-11-19,21.18,20.6,22.58,74.0,82.0,64.25,366.93,293.17,213.37,193.17,3368.41,407.78,1052.33,573.78,1421.62,723.78,8614.34
2020-11-20,21.22,22.0,21.92,53.25,61.0,48.25,369.53,289.46,231.36,191.74,3285.08,402.96,1085.13,565.46,1419.75,731.6,8572.07
2020-11-21,21.3,22.6,22.35,42.25,36.5,36.5,297.13,273.22,225.3,181.56,2948.41,399.53,1171.18,557.49,1341.34,697.8000000000001,8092.96
2020-11-22,21.08,21.0,22.32,59.5,59.0,48.75,280.08,266.02,203.55,170.14,2778.14,391.05,1031.46,525.18,1242.63,682.5699999999999,7570.82
2020-11-23,20.92,21.1,21.75,50.5,57.5,36.25,359.14,292.61,234.64,193.57,3307.99,394.74,991.75,563.76,1334.96,727.39,8400.55
2020-11-24,20.82,20.5,21.8,51.75,60.0,37.0,371.71,289.12,240.93,194.04,3324.18,404.17,1031.33,563.5,1335.57,740.77,8495.32
2020-11-25,19.82,18.8,20.2,53.75,78.5,48.75,368.07,277.21,226.14,193.46,3323.23,400.16,1052.41,560.81,1355.26,738.5899999999999,8495.34
2020-11-26,16.73,16.4,17.52,69.0,73.0,60.5,368.55,269.09,212.25,187.37,3271.15,396.62,1055.69,557.67,1369.49,740.34,8428.22
2020-11-27,17.18,17.1,17.18,61.5,66.5,60.75,360.42,286.11,219.58,186.83,3236.47,397.15,1044.03,552.13,1403.78,751.1800000000001,8437.68
2020-11-28,18.18,17.6,18.6,69.5,85.0,72.0,291.24,277.64,227.56,180.74,2954.3,399.85,1142.9,549.29,1363.13,740.63,8127.280000000001
2020-11-29,16.18,15.75,16.42,85.5,87.0,82.0,282.29,269.38,213.86,169.33,2843.43,384.76,1058.07,528.99,1318.05,720.05,7788.21
2020-11-30,18.1,17.7,17.6,70.0,69.0,77.0,337.0,281.15,198.19,186.11,3181.95,383.59,964.17,494.84,1357.01,719.13,8103.139999999999
2020-12-01,19.45,18.3,18.23,67.25,71.0,78.25,349.12,277.7,209.17,189.91,3231.69,386.56,1008.85,548.46,1374.34,720.36,8296.16
2020-12-02,19.45,19.0,18.73,69.5,73.5,74.0,356.98,250.09,195.73,192.58,3237.69,387.47,1014.19,546.04,1393.45,712.04,8286.26
2020-12-03,18.65,18.35,18.92,71.25,75.0,72.0,357.11,249.21,206.71,191.19,3230.6,398.96,1032.05,542.55,1424.56,702.8,8335.74
2020-12-04,18.42,17.8,18.62,70.75,80.5,73.25,341.91,264.81,219.57,191.55,3218.51,406.4,1043.61,548.89,1371.8,710.06,8317.11
2020-12-05,17.68,17.0,18.3,78.75,81.0,75.25,275.12,268.87,191.66,177.31,2872.95,404.65,1032.0,538.98,1311.0,692.86,7765.4
2020-12-06,16.58,16.78,17.52,74.25,78.6,68.0,258.17,255.65,171.22,163.8,2711.45,392.69,961.47,492.3,1223.53,678.3199999999999,7308.6
2020-12-07,17.15,17.06,17.75,72.75,78.2,67.5,275.73,247.44,177.73,177.95,2881.71,401.24,943.96,477.36,1237.18,696.15,7516.45
2020-12-08,17.85,17.34,18.25,68.5,78.3,63.5,255.86,227.35,181.96,168.55,2771.08,394.31,975.36,491.78,1168.66,670.27,7305.18
2020-12-09,18.02,17.47,18.0,71.25,79.4,65.5,332.64,248.03,186.89,192.4,3232.66,406.87,982.02,523.94,1317.42,714.11,8136.98
2020-12-10,18.62,17.9,18.95,70.75,79.5,67.75,339.77,242.59,177.74,193.92,3237.08,413.54,995.45,500.67,1326.61,703.17,8130.54
2020-12-11,18.65,17.85,19.3,79.5,89.5,68.5,331.81,241.15,178.5,190.39,3216.55,404.57,1007.13,481.76,1359.07,678.07,8089.0
2020-12-12,18.7,17.8,19.25,72.25,81.0,72.25,258.43,234.0,167.33,178.49,2893.9,394.4,1021.47,531.38,1291.45,641.6800000000001,7612.530000000001
